HUC_10,NAME,Length_m,Rating,
401010205,UNNAMED,85,MED,
401010205,UNNAMED,367,MED,
401010205,UNNAMED,1376,MED,
401010205,UNNAMED,742,LOW,
401010205,UNNAMED,479,HIGH,
401010205,UNNAMED,1107,MED,
401010205,UNNAMED,781,LOW,
401010205,UNNAMED,1268,LOW,
401010205,UNNAMED,797,MED,
401010205,UNNAMED,1563,MED,
401010205,UNNAMED,171,MED,
401010205,UNNAMED,25,LOW,
401010205,UNNAMED,438,MED,
401010205,UNNAMED,710,LOW,
401010205,UNNAMED,643,LOW,
401010205,UNNAMED,144,LOW,
401010205,UNNAMED,73,LOW,
401010205,UNNAMED,23,MED,
401010205,UNNAMED,211,LOW,
401010205,UNNAMED,640,MED,
401010205,UNNAMED,2493,LOW,
401010205,UNNAMED,225,MED,
401010205,UNNAMED,664,LOW,
401010205,UNNAMED,443,HIGH,
401010205,UNNAMED,2602,MED,
401010205,UNNAMED,592,MED,
401010205,UNNAMED,568,MED,
401010205,UNNAMED,659,MED,
401010205,UNNAMED,428,MED,
401010205,UNNAMED,418,LOW,
401010205,UNNAMED,787,MED,
401010205,UNNAMED,837,LOW,
401010205,UNNAMED,893,MED,
401010205,UNNAMED,204,LOW,
401010205,UNNAMED,329,LOW,
401010205,UNNAMED,1570,MED,
401010205,UNNAMED,21,LOW,
401010205,UNNAMED,1516,MED,
401010205,UNNAMED,1988,MED,
401010205,UNNAMED,230,LOW,
401010205,UNNAMED,231,MED,
401010205,UNNAMED,1145,LOW,
401010205,UNNAMED,347,LOW,
401010205,UNNAMED,160,LOW,
401010205,UNNAMED,362,LOW,
401010205,UNNAMED,2078,MED,
401010205,UNNAMED,1322,LOW,
401010205,UNNAMED,458,LOW,
401010205,UNNAMED,960,MED,
401010205,UNNAMED,62,MED,
401010205,UNNAMED,556,LOW,
401010205,UNNAMED,913,LOW,
401010205,UNNAMED,506,MED,
401010205,UNNAMED,1717,LOW,
401010205,UNNAMED,2846,MED,
401010205,UNNAMED,587,LOW,
401010205,UNNAMED,611,LOW,
401010205,UNNAMED,3689,LOW,
401010205,UNNAMED,589,HIGH,
401010205,UNNAMED,748,MED,
401010205,UNNAMED,2854,LOW,
401010205,UNNAMED,3575,LOW,
401010205,UNNAMED,850,LOW,
401010205,UNNAMED,8,HIGH,
401010205,UNNAMED,934,MED,
401010205,UNNAMED,583,MED,
401010205,UNNAMED,3,LOW,
401010205,UNNAMED,334,MED,
401010205,UNNAMED,686,LOW,
401010205,UNNAMED,668,HIGH,
401010205,UNNAMED,487,HIGH,
401010205,UNNAMED,163,MED,
401010205,UNNAMED,517,MED,
401010205,UNNAMED,583,MED,
401010205,UNNAMED,1116,LOW,
401010205,UNNAMED,549,LOW,
401010205,UNNAMED,374,LOW,
401010205,UNNAMED,802,MED,
401010205,UNNAMED,299,LOW,
401010205,UNNAMED,430,LOW,
401010205,UNNAMED,661,HIGH,
401010205,UNNAMED,337,MED,
401010205,UNNAMED,861,MED,
401010205,UNNAMED,222,MED,
401010205,UNNAMED,669,MED,
401010205,UNNAMED,811,MED,
401010205,UNNAMED,137,MED,
401010205,UNNAMED,822,MED,
401010205,UNNAMED,466,LOW,
401010205,UNNAMED,1324,MED,
401010205,UNNAMED,494,LOW,
401010205,UNNAMED,101,LOW,
401010205,UNNAMED,356,MED,
401010205,UNNAMED,688,MED,
401010205,UNNAMED,1050,LOW,
401010205,UNNAMED,657,MED,
401010205,UNNAMED,40,MED,
401010205,UNNAMED,682,MED,
401010205,UNNAMED,487,MED,
401010205,UNNAMED,434,MED,
401010205,UNNAMED,550,LOW,
401010205,UNNAMED,641,MED,
401010205,UNNAMED,258,MED,
401010205,UNNAMED,540,LOW,
401010205,UNNAMED,1077,LOW,
401010205,UNNAMED,188,MED,
401010205,UNNAMED,74,LOW,
401010205,UNNAMED,216,LOW,
401010205,UNNAMED,407,LOW,
401010205,UNNAMED,829,LOW,
401010205,UNNAMED,942,MED,
401010205,UNNAMED,249,LOW,
401010205,UNNAMED,383,LOW,
401010205,UNNAMED,1194,MED,
401010205,UNNAMED,221,LOW,
401010205,UNNAMED,91,LOW,
401010205,UNNAMED,553,LOW,
401010205,UNNAMED,133,LOW,
401010205,UNNAMED,846,LOW,
401010205,UNNAMED,556,LOW,
401010205,UNNAMED,971,LOW,
401010205,UNNAMED,107,LOW,
401010205,UNNAMED,456,LOW,
401010205,UNNAMED,359,LOW,
401010205,UNNAMED,487,LOW,
401010205,UNNAMED,735,LOW,
401010205,UNNAMED,264,LOW,
401010205,UNNAMED,563,LOW,
401010205,UNNAMED,404,LOW,
401020101,UPPER WILLOW CREEK,936,ZERO,
401020101,UPPER WILLOW CREEK,484,ZERO,
401020101,UPPER WILLOW CREEK,180,ZERO,
401020101,UPPER WILLOW CREEK,903,ZERO,
401020101,UPPER WILLOW CREEK,123,ZERO,
401020101,UPPER WILLOW CREEK,294,ZERO,
401020101,UPPER WILLOW CREEK,163,ZERO,
401020101,UPPER WILLOW CREEK,123,ZERO,
401020101,UPPER WILLOW CREEK,334,ZERO,
401020101,UPPER WILLOW CREEK,180,ZERO,
401020101,UPPER WILLOW CREEK,203,ZERO,
401020101,UPPER WILLOW CREEK,367,ZERO,
401020101,UPPER WILLOW CREEK,393,ZERO,
401020101,UPPER WILLOW CREEK,104,ZERO,
401020101,UPPER WILLOW CREEK,470,ZERO,
401020101,UPPER WILLOW CREEK,305,ZERO,
401020101,UPPER WILLOW CREEK,1057,ZERO,
401020101,UPPER WILLOW CREEK,286,ZERO,
401020101,UPPER WILLOW CREEK,396,ZERO,
401020101,UPPER WILLOW CREEK,855,ZERO,
401020101,UPPER WILLOW CREEK,825,ZERO,
401020101,UPPER WILLOW CREEK,222,ZERO,
401020101,UPPER WILLOW CREEK,702,ZERO,
401020101,UPPER WILLOW CREEK,101,ZERO,
401020101,UPPER WILLOW CREEK,316,ZERO,
401020101,UPPER WILLOW CREEK,417,ZERO,
401020101,UPPER WILLOW CREEK,516,ZERO,
401020101,UPPER WILLOW CREEK,422,ZERO,
401020101,UPPER WILLOW CREEK,2277,ZERO,
401020101,UPPER WILLOW CREEK,702,ZERO,
401020101,UPPER WILLOW CREEK,765,ZERO,
401020101,UPPER WILLOW CREEK,646,ZERO,
401020101,UPPER WILLOW CREEK,116,ZERO,
401020101,UPPER WILLOW CREEK,506,ZERO,
401020101,UPPER WILLOW CREEK,1379,ZERO,
401020101,UPPER WILLOW CREEK,179,ZERO,
401020101,UPPER WILLOW CREEK,607,ZERO,
401020101,UPPER WILLOW CREEK,569,ZERO,
401020101,UPPER WILLOW CREEK,78,ZERO,
401020101,UPPER WILLOW CREEK,317,ZERO,
401020101,UPPER WILLOW CREEK,694,ZERO,
401020101,UPPER WILLOW CREEK,410,ZERO,
401020101,UPPER WILLOW CREEK,454,ZERO,
401020101,UPPER WILLOW CREEK,1177,ZERO,
401020101,UPPER WILLOW CREEK,590,ZERO,
401020101,UPPER WILLOW CREEK,937,ZERO,
401020101,UPPER WILLOW CREEK,920,ZERO,
401020101,UPPER WILLOW CREEK,136,ZERO,
401020101,UPPER WILLOW CREEK,172,ZERO,
401020101,UPPER WILLOW CREEK,228,ZERO,
401020101,UPPER WILLOW CREEK,1016,ZERO,
401020101,UPPER WILLOW CREEK,703,ZERO,
401020101,UPPER WILLOW CREEK,375,ZERO,
401020101,UPPER WILLOW CREEK,1591,ZERO,
401020101,UPPER WILLOW CREEK,154,ZERO,
401020101,UPPER WILLOW CREEK,369,ZERO,
401020101,UPPER WILLOW CREEK,176,ZERO,
401020101,UPPER WILLOW CREEK,183,ZERO,
401020101,UPPER WILLOW CREEK,229,ZERO,
401020101,UPPER WILLOW CREEK,157,ZERO,
401020101,UPPER WILLOW CREEK,982,ZERO,
401020101,UPPER WILLOW CREEK,648,ZERO,
401020101,UPPER WILLOW CREEK,1679,ZERO,
401020101,UPPER WILLOW CREEK,709,ZERO,
401020101,UPPER WILLOW CREEK,694,ZERO,
401020101,UPPER WILLOW CREEK,2533,ZERO,
401020101,UPPER WILLOW CREEK,147,ZERO,
401020101,UPPER WILLOW CREEK,552,ZERO,
401020101,UPPER WILLOW CREEK,569,ZERO,
401020101,UPPER WILLOW CREEK,304,ZERO,
401020101,UPPER WILLOW CREEK,771,ZERO,
401020101,UPPER WILLOW CREEK,1221,ZERO,
401020101,UPPER WILLOW CREEK,1264,ZERO,
401020101,UPPER WILLOW CREEK,186,ZERO,
401020101,UPPER WILLOW CREEK,547,ZERO,
401020101,UPPER WILLOW CREEK,281,ZERO,
401020101,UPPER WILLOW CREEK,690,ZERO,
401020101,UPPER WILLOW CREEK,115,ZERO,
401020101,UPPER WILLOW CREEK,509,ZERO,
401020101,UPPER WILLOW CREEK,536,ZERO,
401020101,UPPER WILLOW CREEK,250,ZERO,
401020101,UPPER WILLOW CREEK,460,ZERO,
401020101,UPPER WILLOW CREEK,831,ZERO,
401020101,UPPER WILLOW CREEK,452,ZERO,
401020101,UPPER WILLOW CREEK,412,ZERO,
401020101,UPPER WILLOW CREEK,429,ZERO,
401020101,UPPER WILLOW CREEK,16,ZERO,
401020101,UPPER WILLOW CREEK,376,ZERO,
401020101,UPPER WILLOW CREEK,474,ZERO,
401020101,UPPER WILLOW CREEK,662,ZERO,
401020101,UPPER WILLOW CREEK,387,ZERO,
401020101,UPPER WILLOW CREEK,361,ZERO,
401020101,UPPER WILLOW CREEK,93,ZERO,
401020101,UPPER WILLOW CREEK,403,ZERO,
401020101,UPPER WILLOW CREEK,955,ZERO,
401020101,UPPER WILLOW CREEK,115,ZERO,
401020101,UPPER WILLOW CREEK,887,ZERO,
401020101,UPPER WILLOW CREEK,25,ZERO,
401020101,UPPER WILLOW CREEK,370,ZERO,
401020101,UPPER WILLOW CREEK,612,ZERO,
401020101,UPPER WILLOW CREEK,823,ZERO,
401020101,UPPER WILLOW CREEK,802,ZERO,
401020101,UPPER WILLOW CREEK,750,ZERO,
401020101,UPPER WILLOW CREEK,123,ZERO,
401020101,UPPER WILLOW CREEK,481,ZERO,
401020101,UPPER WILLOW CREEK,828,ZERO,
401020101,UPPER WILLOW CREEK,267,ZERO,
401020101,UPPER WILLOW CREEK,449,ZERO,
401020101,UPPER WILLOW CREEK,397,ZERO,
401020101,UPPER WILLOW CREEK,807,ZERO,
401020101,UPPER WILLOW CREEK,365,ZERO,
401020101,UPPER WILLOW CREEK,407,ZERO,
401020101,UPPER WILLOW CREEK,651,ZERO,
401020101,UPPER WILLOW CREEK,456,ZERO,
401020101,UPPER WILLOW CREEK,761,ZERO,
401020101,UPPER WILLOW CREEK,881,ZERO,
401020101,UPPER WILLOW CREEK,419,ZERO,
401020101,UPPER WILLOW CREEK,551,ZERO,
401020101,UPPER WILLOW CREEK,624,ZERO,
401020101,UPPER WILLOW CREEK,447,ZERO,
401020101,UPPER WILLOW CREEK,1053,ZERO,
401020101,UPPER WILLOW CREEK,262,ZERO,
401020101,UPPER WILLOW CREEK,475,ZERO,
401020101,UPPER WILLOW CREEK,287,ZERO,
401020101,UPPER WILLOW CREEK,1036,ZERO,
401020101,UPPER WILLOW CREEK,1138,ZERO,
401020101,UPPER WILLOW CREEK,205,ZERO,
401020101,UPPER WILLOW CREEK,818,ZERO,
401020101,UPPER WILLOW CREEK,630,ZERO,
401020101,UPPER WILLOW CREEK,798,ZERO,
401020101,UPPER WILLOW CREEK,766,ZERO,
401020101,UPPER WILLOW CREEK,488,ZERO,
401020101,UPPER WILLOW CREEK,567,ZERO,
401020101,UPPER WILLOW CREEK,1039,ZERO,
401020101,UPPER WILLOW CREEK,718,ZERO,
401020101,UPPER WILLOW CREEK,183,ZERO,
401020101,UPPER WILLOW CREEK,258,ZERO,
401020101,UPPER WILLOW CREEK,828,ZERO,
401020101,UPPER WILLOW CREEK,339,ZERO,
401020101,UPPER WILLOW CREEK,255,ZERO,
401020101,UPPER WILLOW CREEK,905,ZERO,
401020101,UPPER WILLOW CREEK,342,ZERO,
401020101,UPPER WILLOW CREEK,1107,ZERO,
401020101,UPPER WILLOW CREEK,390,ZERO,
401020101,UPPER WILLOW CREEK,313,ZERO,
401020101,UPPER WILLOW CREEK,1174,ZERO,
401020101,UPPER WILLOW CREEK,1661,ZERO,
401020101,UPPER WILLOW CREEK,749,ZERO,
401020101,UPPER WILLOW CREEK,338,ZERO,
401020101,UPPER WILLOW CREEK,681,ZERO,
401020101,UPPER WILLOW CREEK,780,ZERO,
401020101,UPPER WILLOW CREEK,440,ZERO,
401020101,UPPER WILLOW CREEK,372,ZERO,
401020101,UPPER WILLOW CREEK,34,ZERO,
401020101,UPPER WILLOW CREEK,23,ZERO,
401020101,UPPER WILLOW CREEK,711,ZERO,
401020101,UPPER WILLOW CREEK,357,ZERO,
401020101,UPPER WILLOW CREEK,629,ZERO,
401020101,UPPER WILLOW CREEK,1521,ZERO,
401020101,UPPER WILLOW CREEK,1236,ZERO,
401020101,UPPER WILLOW CREEK,630,ZERO,
401020101,UPPER WILLOW CREEK,871,ZERO,
401020101,UPPER WILLOW CREEK,617,ZERO,
401020101,UPPER WILLOW CREEK,19,ZERO,
401020101,UPPER WILLOW CREEK,463,ZERO,
401020101,UPPER WILLOW CREEK,114,ZERO,
401020101,UPPER WILLOW CREEK,901,ZERO,
401020101,UPPER WILLOW CREEK,128,ZERO,
401020101,UPPER WILLOW CREEK,395,ZERO,
401020101,UPPER WILLOW CREEK,655,ZERO,
401020101,UPPER WILLOW CREEK,278,ZERO,
401020101,UPPER WILLOW CREEK,730,ZERO,
401020101,UPPER WILLOW CREEK,854,ZERO,
401020101,UPPER WILLOW CREEK,471,ZERO,
401020101,UPPER WILLOW CREEK,610,ZERO,
401020101,UPPER WILLOW CREEK,1063,ZERO,
401020101,UPPER WILLOW CREEK,485,ZERO,
401020101,UPPER WILLOW CREEK,146,ZERO,
401020101,UPPER WILLOW CREEK,911,ZERO,
401020101,UPPER WILLOW CREEK,1298,ZERO,
401020101,UPPER WILLOW CREEK,836,ZERO,
401020101,UPPER WILLOW CREEK,1176,ZERO,
401020101,UPPER WILLOW CREEK,673,ZERO,
401020101,UPPER WILLOW CREEK,926,ZERO,
401020101,UPPER WILLOW CREEK,373,ZERO,
401020101,UPPER WILLOW CREEK,449,ZERO,
401020101,UPPER WILLOW CREEK,1197,ZERO,
401020101,UPPER WILLOW CREEK,1633,ZERO,
401020101,UPPER WILLOW CREEK,510,ZERO,
401020101,UPPER WILLOW CREEK,446,ZERO,
401020101,UPPER WILLOW CREEK,850,ZERO,
401020101,UPPER WILLOW CREEK,328,ZERO,
401020101,UPPER WILLOW CREEK,262,ZERO,
401020101,UPPER WILLOW CREEK,365,ZERO,
401020101,UPPER WILLOW CREEK,925,ZERO,
401020101,UPPER WILLOW CREEK,389,ZERO,
401020101,UPPER WILLOW CREEK,1166,ZERO,
401020101,UPPER WILLOW CREEK,522,ZERO,
401020101,UPPER WILLOW CREEK,1774,ZERO,
401020101,UPPER WILLOW CREEK,360,ZERO,
401020101,UPPER WILLOW CREEK,527,ZERO,
401020101,UPPER WILLOW CREEK,276,ZERO,
401020101,UPPER WILLOW CREEK,477,ZERO,
401020101,UPPER WILLOW CREEK,745,ZERO,
401020101,UPPER WILLOW CREEK,1629,ZERO,
401020101,UPPER WILLOW CREEK,1048,ZERO,
401020101,UPPER WILLOW CREEK,681,ZERO,
401020101,UPPER WILLOW CREEK,323,ZERO,
401020101,UPPER WILLOW CREEK,735,ZERO,
401020101,UPPER WILLOW CREEK,1312,ZERO,
401020101,UPPER WILLOW CREEK,1909,ZERO,
401020101,UPPER WILLOW CREEK,664,ZERO,
401020101,UPPER WILLOW CREEK,559,ZERO,
401020101,UPPER WILLOW CREEK,580,ZERO,
401020101,UPPER WILLOW CREEK,450,ZERO,
401020101,UPPER WILLOW CREEK,1830,ZERO,
401020101,UPPER WILLOW CREEK,1038,ZERO,
401020101,UPPER WILLOW CREEK,850,ZERO,
401020101,UPPER WILLOW CREEK,219,ZERO,
401020101,UPPER WILLOW CREEK,501,ZERO,
401020101,UPPER WILLOW CREEK,769,ZERO,
401020101,UPPER WILLOW CREEK,1032,ZERO,
401020101,UPPER WILLOW CREEK,54,ZERO,
401020101,UPPER WILLOW CREEK,1216,ZERO,
401020101,UPPER WILLOW CREEK,405,ZERO,
401020101,UPPER WILLOW CREEK,443,ZERO,
401020101,UPPER WILLOW CREEK,757,ZERO,
401020101,UPPER WILLOW CREEK,291,ZERO,
401020101,UPPER WILLOW CREEK,367,ZERO,
401020101,UPPER WILLOW CREEK,618,ZERO,
401020101,UPPER WILLOW CREEK,904,ZERO,
401020101,UPPER WILLOW CREEK,601,ZERO,
401020101,UPPER WILLOW CREEK,423,ZERO,
401020101,UPPER WILLOW CREEK,327,ZERO,
401020101,UPPER WILLOW CREEK,519,ZERO,
401020101,UPPER WILLOW CREEK,283,ZERO,
401020101,UPPER WILLOW CREEK,1764,ZERO,
401020101,UPPER WILLOW CREEK,532,ZERO,
401020101,UPPER WILLOW CREEK,203,ZERO,
401020101,UPPER WILLOW CREEK,1495,ZERO,
401020101,UPPER WILLOW CREEK,567,ZERO,
401020101,UPPER WILLOW CREEK,838,ZERO,
401020101,UPPER WILLOW CREEK,1527,ZERO,
401020101,UPPER WILLOW CREEK,356,ZERO,
401020101,UPPER WILLOW CREEK,506,ZERO,
401020101,UPPER WILLOW CREEK,600,ZERO,
401020101,UPPER WILLOW CREEK,949,ZERO,
401020101,UPPER WILLOW CREEK,907,ZERO,
401020101,UPPER WILLOW CREEK,1092,ZERO,
401020101,UPPER WILLOW CREEK,475,ZERO,
401020101,UPPER WILLOW CREEK,506,ZERO,
401020101,UPPER WILLOW CREEK,1265,ZERO,
401020101,UPPER WILLOW CREEK,344,ZERO,
401020101,UPPER WILLOW CREEK,597,ZERO,
401020101,UPPER WILLOW CREEK,694,ZERO,
401020101,UPPER WILLOW CREEK,1677,ZERO,
401020101,UPPER WILLOW CREEK,838,ZERO,
401020101,UPPER WILLOW CREEK,503,ZERO,
401020101,UPPER WILLOW CREEK,242,ZERO,
401020101,UPPER WILLOW CREEK,230,ZERO,
401020101,UPPER WILLOW CREEK,680,ZERO,
401020101,UPPER WILLOW CREEK,498,ZERO,
401020101,UPPER WILLOW CREEK,369,ZERO,
401020101,UPPER WILLOW CREEK,991,ZERO,
401020101,UPPER WILLOW CREEK,1073,ZERO,
401020101,UPPER WILLOW CREEK,1134,ZERO,
401020101,UPPER WILLOW CREEK,430,ZERO,
401020101,UPPER WILLOW CREEK,935,ZERO,
401020101,UPPER WILLOW CREEK,790,ZERO,
401020101,UPPER WILLOW CREEK,217,ZERO,
401020101,UPPER WILLOW CREEK,179,ZERO,
401020101,UPPER WILLOW CREEK,1281,ZERO,
401020101,UPPER WILLOW CREEK,440,ZERO,
401020101,UPPER WILLOW CREEK,102,ZERO,
401020101,UPPER WILLOW CREEK,1709,ZERO,
401020101,UPPER WILLOW CREEK,588,ZERO,
401020101,UPPER WILLOW CREEK,167,ZERO,
401020101,UPPER WILLOW CREEK,773,ZERO,
401020101,UPPER WILLOW CREEK,236,ZERO,
401020101,UPPER WILLOW CREEK,193,ZERO,
401020101,UPPER WILLOW CREEK,503,ZERO,
401020101,UPPER WILLOW CREEK,505,ZERO,
401020101,UPPER WILLOW CREEK,426,ZERO,
401020101,UPPER WILLOW CREEK,714,ZERO,
401020101,UPPER WILLOW CREEK,965,ZERO,
401020101,UPPER WILLOW CREEK,294,ZERO,
401020101,UPPER WILLOW CREEK,378,ZERO,
401020101,UPPER WILLOW CREEK,1007,ZERO,
401020101,UPPER WILLOW CREEK,678,ZERO,
401020101,UPPER WILLOW CREEK,1696,ZERO,
401020101,UPPER WILLOW CREEK,437,ZERO,
401020101,UPPER WILLOW CREEK,1512,ZERO,
401020101,UPPER WILLOW CREEK,1105,ZERO,
401020101,UPPER WILLOW CREEK,928,ZERO,
401020101,UPPER WILLOW CREEK,442,ZERO,
401020101,UPPER WILLOW CREEK,841,ZERO,
401020101,UPPER WILLOW CREEK,661,ZERO,
401020101,UPPER WILLOW CREEK,710,ZERO,
401020101,UPPER WILLOW CREEK,664,ZERO,
401020101,UPPER WILLOW CREEK,1951,ZERO,
401020101,UPPER WILLOW CREEK,473,ZERO,
401020101,UPPER WILLOW CREEK,884,ZERO,
401020101,UPPER WILLOW CREEK,240,ZERO,
401020101,UPPER WILLOW CREEK,568,ZERO,
401020101,UPPER WILLOW CREEK,1061,ZERO,
401020101,UPPER WILLOW CREEK,115,ZERO,
401020101,UPPER WILLOW CREEK,785,ZERO,
401020101,UPPER WILLOW CREEK,279,ZERO,
401020101,UPPER WILLOW CREEK,324,ZERO,
401020101,UPPER WILLOW CREEK,59,ZERO,
401020101,UPPER WILLOW CREEK,156,ZERO,
401020101,UPPER WILLOW CREEK,973,ZERO,
401020101,UPPER WILLOW CREEK,484,ZERO,
401020101,UPPER WILLOW CREEK,1256,ZERO,
401020101,UPPER WILLOW CREEK,647,ZERO,
401020101,UPPER WILLOW CREEK,541,ZERO,
401020101,UPPER WILLOW CREEK,870,ZERO,
401020101,UPPER WILLOW CREEK,1597,ZERO,
401020101,UPPER WILLOW CREEK,39,ZERO,
401020101,UPPER WILLOW CREEK,586,ZERO,
401020101,UPPER WILLOW CREEK,1062,ZERO,
401020101,UPPER WILLOW CREEK,1933,ZERO,
401020101,UPPER WILLOW CREEK,512,ZERO,
401020101,UPPER WILLOW CREEK,52,ZERO,
401020101,UPPER WILLOW CREEK,174,ZERO,
401020101,UPPER WILLOW CREEK,333,ZERO,
401020101,UPPER WILLOW CREEK,601,ZERO,
401020101,UPPER WILLOW CREEK,170,ZERO,
401020101,UPPER WILLOW CREEK,529,ZERO,
401020101,UPPER WILLOW CREEK,2012,ZERO,
401020101,UPPER WILLOW CREEK,32,ZERO,
401020101,UPPER WILLOW CREEK,181,ZERO,
401020101,UPPER WILLOW CREEK,630,ZERO,
401020101,UPPER WILLOW CREEK,657,ZERO,
401020101,UPPER WILLOW CREEK,1298,ZERO,
401020101,UPPER WILLOW CREEK,598,ZERO,
401020101,UPPER WILLOW CREEK,805,ZERO,
401020101,UPPER WILLOW CREEK,1391,ZERO,
401020101,UPPER WILLOW CREEK,712,ZERO,
401020101,UPPER WILLOW CREEK,688,ZERO,
401020101,UPPER WILLOW CREEK,553,ZERO,
401020101,UPPER WILLOW CREEK,717,ZERO,
401020101,UPPER WILLOW CREEK,656,ZERO,
401020101,UPPER WILLOW CREEK,341,ZERO,
401020101,UPPER WILLOW CREEK,1033,ZERO,
401020101,UPPER WILLOW CREEK,391,ZERO,
401020101,UPPER WILLOW CREEK,618,ZERO,
401020101,UPPER WILLOW CREEK,402,ZERO,
401020101,UPPER WILLOW CREEK,609,ZERO,
401020101,UPPER WILLOW CREEK,690,ZERO,
401020101,UPPER WILLOW CREEK,564,ZERO,
401020101,UPPER WILLOW CREEK,1312,ZERO,
401020101,UPPER WILLOW CREEK,254,ZERO,
401020101,UPPER WILLOW CREEK,372,ZERO,
401020101,UPPER WILLOW CREEK,583,ZERO,
401020101,UPPER WILLOW CREEK,895,ZERO,
401020101,UPPER WILLOW CREEK,732,ZERO,
401020101,UPPER WILLOW CREEK,925,ZERO,
401020101,UPPER WILLOW CREEK,636,ZERO,
401020101,UPPER WILLOW CREEK,399,ZERO,
401020101,UPPER WILLOW CREEK,119,ZERO,
401020101,UPPER WILLOW CREEK,876,ZERO,
401020101,UPPER WILLOW CREEK,175,ZERO,
401020101,UPPER WILLOW CREEK,1399,ZERO,
401020101,UPPER WILLOW CREEK,668,ZERO,
401020101,UPPER WILLOW CREEK,1097,ZERO,
401020101,UPPER WILLOW CREEK,664,ZERO,
401020101,UPPER WILLOW CREEK,428,ZERO,
401020101,UPPER WILLOW CREEK,1691,ZERO,
401020101,UPPER WILLOW CREEK,367,ZERO,
401020101,UPPER WILLOW CREEK,612,ZERO,
401020101,UPPER WILLOW CREEK,792,ZERO,
401020101,UPPER WILLOW CREEK,194,ZERO,
401020101,UPPER WILLOW CREEK,295,ZERO,
401020101,UPPER WILLOW CREEK,955,ZERO,
401020101,UPPER WILLOW CREEK,136,ZERO,
401020101,UPPER WILLOW CREEK,573,ZERO,
401020101,UPPER WILLOW CREEK,43,ZERO,
401020101,UPPER WILLOW CREEK,662,ZERO,
401020101,UPPER WILLOW CREEK,733,ZERO,
401020101,UPPER WILLOW CREEK,409,ZERO,
401020101,UPPER WILLOW CREEK,796,ZERO,
401020101,UPPER WILLOW CREEK,42,ZERO,
401020101,UPPER WILLOW CREEK,168,ZERO,
401020101,UPPER WILLOW CREEK,573,ZERO,
401020101,UPPER WILLOW CREEK,265,ZERO,
401020101,UPPER WILLOW CREEK,533,ZERO,
401020101,UPPER WILLOW CREEK,438,ZERO,
401020101,UPPER WILLOW CREEK,416,ZERO,
401020101,UPPER WILLOW CREEK,488,ZERO,
401020101,UPPER WILLOW CREEK,32,ZERO,
401020101,UPPER WILLOW CREEK,422,ZERO,
401020101,UPPER WILLOW CREEK,2439,ZERO,
401020101,UPPER WILLOW CREEK,176,ZERO,
401020101,UPPER WILLOW CREEK,539,ZERO,
401020101,UPPER WILLOW CREEK,1482,ZERO,
401020101,UPPER WILLOW CREEK,228,ZERO,
401020101,UPPER WILLOW CREEK,1650,ZERO,
401020101,UPPER WILLOW CREEK,479,ZERO,
401020101,UPPER WILLOW CREEK,160,ZERO,
401020101,UPPER WILLOW CREEK,194,ZERO,
401020101,UPPER WILLOW CREEK,174,ZERO,
401020101,UPPER WILLOW CREEK,2281,ZERO,
401020101,UPPER WILLOW CREEK,523,ZERO,
401020101,UPPER WILLOW CREEK,997,ZERO,
401020101,UPPER WILLOW CREEK,2272,ZERO,
401020101,UPPER WILLOW CREEK,106,ZERO,
401020101,UPPER WILLOW CREEK,1047,ZERO,
401020101,UPPER WILLOW CREEK,221,ZERO,
401020101,UPPER WILLOW CREEK,609,ZERO,
401020101,UPPER WILLOW CREEK,427,ZERO,
401020101,UPPER WILLOW CREEK,780,ZERO,
401020101,UPPER WILLOW CREEK,286,ZERO,
401020101,UPPER WILLOW CREEK,610,ZERO,
401020101,UPPER WILLOW CREEK,1449,ZERO,
401020101,UPPER WILLOW CREEK,1539,ZERO,
401020101,UPPER WILLOW CREEK,1444,ZERO,
401020101,UPPER WILLOW CREEK,259,ZERO,
401020101,UPPER WILLOW CREEK,795,ZERO,
401020101,UPPER WILLOW CREEK,455,ZERO,
401020101,UPPER WILLOW CREEK,175,ZERO,
401020101,UPPER WILLOW CREEK,165,ZERO,
401020101,UPPER WILLOW CREEK,1699,ZERO,
401020101,UPPER WILLOW CREEK,356,ZERO,
401020101,UPPER WILLOW CREEK,843,ZERO,
401020101,UPPER WILLOW CREEK,215,ZERO,
401020101,UPPER WILLOW CREEK,1786,ZERO,
401020101,UPPER WILLOW CREEK,921,ZERO,
401020101,UPPER WILLOW CREEK,163,ZERO,
401020101,UPPER WILLOW CREEK,382,ZERO,
401020101,UPPER WILLOW CREEK,766,ZERO,
401020101,UPPER WILLOW CREEK,1510,ZERO,
401020101,UPPER WILLOW CREEK,310,ZERO,
401020101,UPPER WILLOW CREEK,656,ZERO,
401020101,UPPER WILLOW CREEK,462,ZERO,
401020101,UPPER WILLOW CREEK,748,ZERO,
401020101,UPPER WILLOW CREEK,187,ZERO,
401020101,UPPER WILLOW CREEK,214,ZERO,
401020101,UPPER WILLOW CREEK,122,ZERO,
401020101,UPPER WILLOW CREEK,707,ZERO,
401020101,UPPER WILLOW CREEK,68,ZERO,
401020101,UPPER WILLOW CREEK,711,ZERO,
401020101,UPPER WILLOW CREEK,2299,ZERO,
401020101,UPPER WILLOW CREEK,167,ZERO,
401020101,UPPER WILLOW CREEK,35,ZERO,
401020101,UPPER WILLOW CREEK,418,ZERO,
